title,year,budget,revenue,vote_average,vote_count,popularity,female_ratio,female_director,bechdelRating,imdbAverageRating,numVotes,runtimeMinutes,genre1,genre2,genre3
Alien,1979.0,11000000,104931801,7.9,4470,94.184658,0.3,0,3.0,8.5,954534.0,117,Horror,Sci-Fi,
The Texas Chain Saw Massacre,1974.0,85000,30859000,7.2,590,29.262427,0.058823529411764705,0,,,,,,,
The Runaways,2010.0,10000000,2995811,6.3,254,17.611971,0.5555555555555556,0,,,,,,,
Fiddler on the Roof,1971.0,9000000,83304330,7.4,134,7.623979,0.14634146341463414,0,,,,,,,
Thunderball,1965.0,5500000,141195658,6.5,562,31.036,0.3157894736842105,0,2.0,6.9,127358.0,130,Action,Adventure,Thriller
Loose Cannons,2010.0,7000000,8220215,7.0,118,7.720692,0.1875,0,,,,,,,
Set It Off,1996.0,9000000,41590886,6.9,66,6.717994,0.29411764705882354,0,3.0,6.9,18528.0,123,Action,Crime,Drama
The Best Man,1999.0,9000000,34573780,6.8,38,3.951041,0.5,0,,,,,,,
Child's Play,1988.0,9000000,44196684,6.3,581,27.600843,0.3333333333333333,0,,,,,,,
Sicko,2007.0,9000000,24538513,7.3,235,14.098952,0.16666666666666666,0,,,,,,,
The Purge: Anarchy,2014.0,9000000,108782847,6.6,1954,82.975841,0.3170731707317073,0,,,,,,,
Harold & Kumar Go to White Castle,2004.0,9000000,23936908,6.6,693,18.514292,0.1875,0,,,,,,,
Boiler Room,2000.0,26000000,28780255,6.5,201,11.233081,0.23076923076923078,0,1.0,7.0,56572.0,120,Crime,Drama,Thriller
Trading Places,1983.0,40600000,90400000,7.1,738,34.022209,0.13333333333333333,0,1.0,7.5,166369.0,116,Comedy,,
Black Christmas,2006.0,9000000,21510851,4.8,119,4.134327,0.75,0,3.0,4.7,30695.0,95,Horror,,
The Way of the Gun,2000.0,8500000,19125401,6.4,100,8.775844,0.26666666666666666,0,,,,,,,
Igby Goes Down,2002.0,9000000,4777465,6.5,95,2.062087,0.3333333333333333,0,2.0,6.8,35339.0,98,Comedy,Drama,
PCU,1994.0,9000000,4350774,6.0,41,8.738737,0.1388888888888889,0,,,,,,,
Gracie,2007.0,9000000,2955039,6.0,17,2.365328,0.21428571428571427,0,3.0,6.2,4330.0,95,Biography,Drama,Sport
Glee: The Concert Movie,2011.0,9000000,18663238,6.8,79,9.933926,0.47368421052631576,0,,,,,,,
Barbecue,2014.0,6000000,14348529,5.8,214,5.119593,0.15384615384615385,0,,,,,,,
Princess Kaiulani,2010.0,9000000,771499,4.8,14,0.717811,0.2,0,,,,,,,
Opal Dream,2006.0,5000000,140666,6.1,7,1.458884,0.375,0,,,,,,,
Undiscovered,2005.0,9000000,1046166,4.5,12,2.009597,0.3333333333333333,0,,,,,,,
Crocodile Dundee,1986.0,5000000,328203506,6.3,503,16.072466,0.1,0,3.0,6.6,115823.0,97,Action,Adventure,Comedy
Awake,2007.0,86000000,14373825,6.3,395,18.172736,0.3,0,3.0,6.5,80749.0,84,Crime,Drama,Mystery
The Lost Boys,1987.0,8500000,32222567,6.8,538,24.750909,0.1111111111111111,0,,,,,,,
Crazy Heart,2009.0,7000000,39462438,6.8,274,17.697042,0.2222222222222222,0,1.0,7.2,94845.0,112,Drama,Music,Romance
The Rose,1979.0,9250000,29174648,6.8,28,7.000949,0.08333333333333333,0,,,,,,,
Baggage Claim,2013.0,8500000,22456509,5.6,85,11.436405,0.4375,0,3.0,5.1,9724.0,96,Comedy,Romance,
Barbarella,1968.0,9000000,2500000,5.7,146,14.171759,0.4838709677419355,0,3.0,5.9,37922.0,98,Adventure,Comedy,Fantasy
The Namesake,2006.0,12000000,20138836,6.8,50,3.604863,0.4444444444444444,1,,,,,,,
The DUFF,2015.0,8500000,43528634,6.8,1322,40.28709,0.3125,0,,,,,,,
Glitter,2001.0,22000000,5271666,3.4,38,3.809131,0.4444444444444444,0,3.0,2.4,24105.0,104,Drama,Music,Romance
Bright Star,2009.0,8500000,4440055,6.8,107,9.230073,0.2631578947368421,1,3.0,6.9,28804.0,119,Biography,Drama,Romance
My Name Is Khan,2010.0,12000000,42345360,7.7,232,14.719886,0.07692307692307693,0,,,,,,,
All Is Lost,2013.0,9000000,6108720,6.6,671,28.540614,0.0,0,,,,,,,
Limbo,1999.0,8000000,1997807,7.0,17,0.034259,0.5,0,,,,,,,
The Wind That Shakes the Barley,2006.0,6500000,22889018,7.1,154,6.787967,0.0,0,,,,,,,
Yeh Jawaani Hai Deewani,2013.0,7700000,46000000,7.2,79,3.353176,0.3333333333333333,0,3.0,7.2,51771.0,160,Comedy,Drama,Musical
Quo Vadis,1951.0,8250000,30000000,7.0,63,7.973109,0.14473684210526316,0,3.0,7.1,16818.0,171,Biography,Drama,Romance
Pulp Fiction,1994.0,8000000,213928762,8.3,8428,121.463076,0.2962962962962963,0,3.0,8.9,2227934.0,154,Crime,Drama,
Nightcrawler,2014.0,8500000,38697217,7.6,3395,89.095538,0.2413793103448276,0,3.0,7.8,606600.0,117,Crime,Drama,Thriller
Club Dread,2004.0,8500000,5001655,5.1,107,2.62082,0.3,0,,,,,,,
The Sound of Music,1965.0,8200000,286214286,7.4,941,37.960289,0.42857142857142855,0,,,,,,,
Splash,1984.0,8000000,69821334,6.1,321,21.735068,0.15384615384615385,0,1.0,6.3,83613.0,111,Comedy,Fantasy,Romance
Little Miss Sunshine,2006.0,8000000,100523181,7.5,1686,14.793177,0.3333333333333333,1,3.0,7.8,519424.0,101,Comedy,Drama,
Stand by Me,1986.0,8000000,52287414,7.8,1522,51.109279,0.0625,0,,,,,,,
28 Days Later,2002.0,5000000,82719885,7.1,1777,45.490374,0.18181818181818182,0,,,,,,,
Escape from Alcatraz,1979.0,8000000,43000000,7.2,561,26.356697,0.044444444444444446,0,0.0,7.6,147914.0,112,Action,Biography,Crime
Brown Sugar,2002.0,8000000,27362712,7.0,31,3.501158,0.13636363636363635,0,,,,,,,
50/50,2011.0,8000000,39187783,7.0,1261,33.372828,0.42105263157894735,0,2.0,7.6,343312.0,100,Comedy,Drama,Romance
That Awkward Moment,2014.0,8000000,26049082,6.1,1004,37.821106,0.6,0,3.0,6.1,107544.0,94,Comedy,Romance,
On Her Majesty's Secret Service,1969.0,6500000,81974493,6.5,456,25.289665,0.34782608695652173,0,,,,,,,
New Nightmare,1994.0,14000000,18090181,6.4,291,14.730796,0.2619047619047619,0,3.0,6.4,64417.0,112,Fantasy,Horror,Mystery
Drive Me Crazy,1999.0,8000000,22593409,5.8,62,4.482714,0.3333333333333333,0,,,,,,,
Akeelah and the Bee,2006.0,8000000,18948425,6.7,81,4.932893,0.41379310344827586,0,3.0,7.4,21696.0,112,Drama,Family,
Half Baked,1998.0,8000000,17460020,6.4,177,7.894489,0.25,1,,,,,,,
New in Town,2009.0,8000000,29010817,5.2,99,13.987772,0.3333333333333333,0,,,,,,,
American Psycho,2000.0,7000000,34266564,7.3,2066,45.310443,0.42105263157894735,1,3.0,7.6,719264.0,102,Crime,Drama,Horror
The Good Girl,2002.0,8000000,16856124,6.1,181,9.799177,0.45,0,,,,,,,
Bon Cop Bad Cop,2006.0,8000000,12671300,6.5,42,5.069095,0.21428571428571427,0,,,,,,,
The Boondock Saints II: All Saints Day,2009.0,8000000,10629321,5.9,261,13.517017,0.015151515151515152,0,,,,,,,
Easy A,2010.0,8000000,74952305,6.7,2210,45.395839,0.3090909090909091,0,3.0,7.0,419128.0,92,Comedy,Drama,Romance
Shadow of the Vampire,2000.0,8000000,8279017,6.6,148,5.93923,0.0,0,,,,,,,
Prom,2011.0,8000000,10130000,5.7,134,11.837067,0.2727272727272727,0,3.0,5.4,15730.0,104,Comedy,Drama,Family
Anomalisa,2015.0,8000000,5659286,7.0,459,21.024346,0.3333333333333333,0,,,,,,,
Another Year,2010.0,8000000,18124262,7.0,97,7.235794,0.42857142857142855,0,3.0,7.4,30920.0,129,Comedy,Drama,
Showdown in Little Tokyo,1991.0,8000000,2275557,5.7,95,8.403859,0.21428571428571427,0,3.0,6.1,20780.0,79,Action,Comedy,Crime
It's Kind of a Funny Story,2010.0,8000000,6491240,6.9,672,13.143045,0.25,1,,,,,,,
Prefontaine,1997.0,8000000,589304,6.7,21,8.717235,0.42857142857142855,0,,,,,,,
Begin Again,2013.0,8000000,63464861,7.3,1254,35.735689,0.14893617021276595,0,,,,,,,
Down in the Valley,2005.0,8000000,852872,5.9,63,7.433574,0.4666666666666667,0,,,,,,,
Brooklyn Rules,2007.0,8000000,458232,5.8,18,4.090382,0.2727272727272727,0,3.0,6.3,5983.0,99,Crime,Drama,
Fido,2006.0,8000000,426224,6.6,135,5.244518,0.4,0,2.0,6.7,30191.0,93,Comedy,Drama,Horror
Wild Target,2010.0,8000000,3453043,6.4,215,10.791954,0.14285714285714285,0,1.0,6.7,40620.0,98,Action,Comedy,Crime
10th & Wolf,2006.0,8000000,143451,6.3,24,3.942464,0.07692307692307693,0,,,,,,,
Aloft,2014.0,8000000,53086,5.1,41,6.500835,0.36363636363636365,1,3.0,5.3,4068.0,112,Drama,,
Akira,1988.0,8000000,553171,7.8,773,39.338097,0.16666666666666666,0,1.0,8.0,206016.0,124,Action,Animation,Drama
The Death and Life of Bobby Z,2007.0,22000000,413454,5.8,103,12.893219,0.13043478260869565,0,,,,,,,
The Rocket: The Legend of Rocket Richard,2005.0,8000000,2019009,6.1,17,0.983484,0.0,0,,,,,,,
Swimming Pool,2003.0,7800000,22441323,6.4,153,11.000654,0.3,0,3.0,6.7,48422.0,102,Crime,Drama,Mystery
Driving Miss Daisy,1989.0,7500000,145793296,7.0,350,19.585801,0.1875,0,3.0,7.3,117813.0,99,Comedy,Drama,
Rumble in the Bronx,1995.0,7500000,32392047,6.5,240,17.318839,0.1111111111111111,0,,,,,,,
Thank You for Smoking,2005.0,6500000,24793509,7.1,664,29.01153,0.26666666666666666,0,1.0,7.5,229298.0,92,Comedy,Drama,
Hostel: Part II,2007.0,10200000,35619521,5.6,453,20.745052,0.35,0,3.0,5.5,96224.0,94,Horror,,
An Education,2009.0,7500000,26096852,6.8,409,16.990308,0.3103448275862069,1,3.0,7.3,138243.0,100,Drama,,
Shopgirl,2005.0,10284523,11588205,5.7,75,4.820166,0.5454545454545454,0,2.0,6.3,24708.0,106,Drama,Romance,
Narc,2002.0,6500000,12633747,6.8,142,8.526635,0.16666666666666666,0,,,,,,,
Men with Brooms,2002.0,7500000,4245870,4.5,7,1.369528,0.5,0,,,,,,,
The Work and the Glory,2004.0,7500000,3347647,6.1,7,0.571663,0.2857142857142857,0,,,,,,,
Extract,2009.0,8000000,10848783,5.7,192,14.652342,0.24,0,,,,,,,
Albert Nobbs,2011.0,8000000,5634828,6.2,132,7.802245,0.4375,0,3.0,6.7,25618.0,113,Drama,Romance,
The Wave,2008.0,7500000,19000000,7.5,841,25.281197,0.16129032258064516,0,,,,,,,
The Neon Demon,2016.0,7000000,1333124,6.4,887,38.150787,0.625,0,,,,,,,
Harry Brown,2009.0,7300000,10329747,6.7,348,16.829837,0.08823529411764706,0,1.0,7.2,91480.0,103,Action,Crime,Drama
Juno,2007.0,7500000,231411584,7.0,2244,19.782725,0.5666666666666667,0,3.0,7.4,550224.0,96,Comedy,Drama,
Diamonds Are Forever,1971.0,7200000,116019547,6.3,553,34.634181,0.21739130434782608,0,1.0,6.5,114365.0,120,Action,Adventure,Thriller
The Godfather,1972.0,6000000,245066411,8.4,5893,143.659698,0.1206896551724138,0,,,,,,,
Flashdance,1983.0,4000000,92921203,6.1,302,18.422323,0.3076923076923077,0,3.0,6.2,59749.0,95,Drama,Music,Romance
(500) Days of Summer,2009.0,7500000,60722734,7.2,2904,45.610993,0.391304347826087,0,1.0,7.7,560253.0,95,Comedy,Drama,Romance
The Piano,1993.0,7000000,116700000,7.1,281,17.681707,0.26666666666666666,1,,,,,,,
Magic Mike,2012.0,7000000,167221571,6.1,1040,35.897151,0.6190476190476191,0,3.0,6.1,147454.0,110,Comedy,Drama,Music
Live and Let Die,1973.0,7000000,161777836,6.4,533,30.465138,0.2,0,1.0,6.7,115726.0,121,Action,Adventure,Thriller
Jumping the Broom,2011.0,6600000,37710610,6.0,56,4.492455,0.5454545454545454,0,3.0,5.7,11546.0,112,Comedy,Drama,
"Good Night, and Good Luck.",2005.0,7000000,54600000,6.8,273,17.717681,0.19047619047619047,0,1.0,7.4,101413.0,93,Biography,Drama,History
Capote,2005.0,7000000,49084830,6.8,384,17.434862,0.17647058823529413,0,3.0,7.3,141244.0,114,Biography,Crime,Drama
Desperado,1995.0,7000000,25405445,6.8,881,25.511217,0.125,0,1.0,7.1,198086.0,104,Action,Crime,Drama
Logan's Run,1976.0,9000000,25000000,6.6,269,12.268143,0.21052631578947367,0,,,,,,,
The Man with the Golden Gun,1974.0,7000000,97572000,6.3,524,30.214716,0.1875,0,,,,,,,
Action Jackson,1988.0,7000000,20256975,4.9,50,6.872784,0.10526315789473684,0,1.0,5.5,12642.0,96,Action,Comedy,Crime
Devil's Due,2014.0,7000000,36433975,4.4,216,14.741589,0.4375,0,,,,,,,
Flirting with Disaster,1996.0,7000000,14702438,6.3,66,5.500324,0.4,0,,,,,,,
Dope,2015.0,700000,17986781,7.2,691,29.761163,0.25,0,1.0,7.2,89418.0,103,Adventure,Comedy,Crime
In Too Deep,1999.0,7000000,14011454,6.2,17,2.772178,0.2,0,,,,,,,
House of 1000 Corpses,2003.0,7000000,16829545,6.0,306,19.301432,0.18518518518518517,0,3.0,6.0,93700.0,89,Horror,,
A Serious Man,2009.0,7000000,31430334,6.6,483,23.612409,0.2222222222222222,0,2.0,7.0,150258.0,106,Comedy,Drama,
Beyond the Lights,2014.0,7000000,14618727,7.0,139,8.079046,0.35714285714285715,1,3.0,6.8,17443.0,116,Drama,Music,Romance
The Last Temptation of Christ,1988.0,7000000,8373585,7.0,201,14.672151,0.13333333333333333,0,,,,,,,
Outside Providence,1999.0,7000000,7292175,5.6,30,2.627232,0.16666666666666666,0,,,,,,,
Split Second,1992.0,7,5,5.7,63,4.857028,0.09090909090909091,0,0.0,6.0,16713.0,90,Action,Crime,Horror
The Other Side of Heaven,2001.0,7000000,4720371,6.7,14,2.206097,0.5,0,,,,,,,
Veer-Zaara,2004.0,7000000,29385320,7.4,64,3.721858,0.46153846153846156,0,3.0,7.8,57609.0,192,Drama,Family,Musical
Auto Focus,2002.0,7000000,2062066,6.1,56,7.051521,0.26666666666666666,0,,,,,,,
We Need to Talk About Kevin,2011.0,7000000,6038942,7.4,677,21.276864,0.4,1,3.0,7.5,168293.0,112,Drama,Mystery,Thriller
Losin' It,1983.0,7000000,1246141,4.5,31,2.550045,0.06666666666666667,0,,,,,,,
I Hope They Serve Beer in Hell,2009.0,7000000,1429299,5.7,20,7.155519,0.4444444444444444,0,,,,,,,
Hesher,2010.0,7000000,382946,6.7,212,13.635828,0.45454545454545453,0,,,,,,,
Freeheld,2015.0,7000000,573335,7.1,164,8.184588,0.41379310344827586,0,,,,,,,
The Extra Man,2010.0,7000000,453079,5.9,29,2.26778,0.5625,1,,,,,,,
Hard to Be a God,2013.0,7000000,1310673,6.7,41,3.120016,0.0,0,,,,,,,
Ca$h,2010.0,7000000,46488,6.0,73,8.207425,0.16666666666666666,0,0.0,5.9,10104.0,108,Crime,Thriller,
The Boondock Saints,1999.0,6000000,30471,7.2,837,34.917447,0.0,0,,,,,,,
The Snow Queen,2012.0,7000000,12400000,5.1,47,5.33861,0.6,0,,,,,,,
Stargate: The Ark of Truth,2008.0,7000000,8900000,6.9,140,8.591387,0.3,0,,,,,,,
Dazed and Confused,1993.0,6900000,7993039,7.4,583,26.181753,0.5294117647058824,0,3.0,7.6,200374.0,103,Comedy,,
House at the End of the Street,2012.0,6900000,44287131,5.6,555,25.613197,0.375,0,3.0,5.5,81429.0,101,Drama,Horror,Thriller
Incendies,2010.0,6800000,7103838,7.9,479,21.285206,0.13043478260869565,0,3.0,8.3,201954.0,131,Drama,Mystery,War
Annabelle,2014.0,6500000,255273813,5.6,1517,60.225219,0.30434782608695654,0,3.0,5.4,175828.0,99,Horror,Mystery,Thriller
Bran Nue Dae,2009.0,7,7,5.2,6,0.050456,0.2,1,1.0,6.2,2020.0,85,Comedy,Drama,Musical
Boyz n the Hood,1991.0,6500000,57504069,7.4,364,17.705671,0.3076923076923077,0,2.0,7.8,155342.0,112,Crime,Drama,
La Bamba,1987.0,6500000,54215416,6.8,116,6.847099,0.3617021276595745,0,,,,,,,
Dressed to Kill,1980.0,6500000,31899000,6.8,157,11.208769,0.2857142857142857,0,,,,,,,
Go,1999.0,6500000,28451622,7.0,196,11.142389,0.29411764705882354,0,,,,,,,
Friends with Money,2006.0,6500000,13368437,5.1,128,11.885221,0.38461538461538464,1,3.0,5.8,32150.0,88,Comedy,Drama,Romance
The Andromeda Strain,1971.0,6500000,12376563,7.0,190,12.524953,0.18181818181818182,0,,,,,,,
Shame,2011.0,6500000,17693675,7.0,875,40.688426,0.38461538461538464,0,1.0,7.2,206554.0,101,Drama,,
Layer Cake,2004.0,6500000,11850214,7.0,559,24.0034,0.1111111111111111,0,1.0,7.3,196051.0,105,Action,Crime,Drama
The Work and the Glory II: American Zion,2005.0,6500000,2025032,8.0,6,2.639106,0.375,0,,,,,,,
The East,2013.0,6500000,2401510,6.5,305,16.574756,0.3333333333333333,0,,,,,,,
A Home at the End of the World,2004.0,6500000,1548955,6.8,45,5.483531,0.2222222222222222,0,,,,,,,
The Messenger,2009.0,6500000,1521261,7.1,119,8.432401,0.2857142857142857,0,,,,,,,
The Terminator,1984.0,6400000,78371200,7.3,4128,74.234793,0.18181818181818182,0,,,,,,,
"Good bye, Lenin!",2003.0,4800000,79384880,7.4,586,11.086001,0.1875,0,,,,,,,
The Return of the Living Dead,1985.0,4000000,14237000,7.3,267,14.961629,0.26666666666666666,0,,,,,,,
Mallrats,1995.0,6000000,2122561,6.8,392,16.139771,0.2777777777777778,0,2.0,7.0,129051.0,94,Comedy,Romance,
Grease,1978.0,6000000,181813770,7.2,1581,67.608041,0.5217391304347826,0,3.0,7.2,301625.0,110,Comedy,Musical,Romance
Platoon,1986.0,6000000,138530565,7.5,1205,49.802914,0.0,0,0.0,8.1,440704.0,120,Drama,War,
Fahrenheit 9/11,2004.0,6000000,119114517,6.8,397,16.20985,0.0,0,,,,,,,
Butch Cassidy and the Sundance Kid,1969.0,6000000,102308889,7.4,650,24.499996,0.047619047619047616,0,1.0,8.0,227105.0,110,Biography,Crime,Drama
Mary Poppins,1964.0,6000000,102272727,7.4,1183,59.961523,0.55,0,3.0,7.8,186456.0,139,Comedy,Family,Fantasy
West Side Story,1961.0,6000000,43656822,7.0,389,23.431117,0.1111111111111111,0,3.0,7.6,121449.0,153,Crime,Drama,Musical
Caddyshack,1980.0,6000000,39846344,6.6,365,15.929648,0.05454545454545454,0,2.0,7.2,127518.0,98,Comedy,Sport,
The Wood,1999.0,6000000,25059640,7.1,34,5.537646,0.36363636363636365,0,,,,,,,
The Usual Suspects,1995.0,6000000,23341568,8.1,3254,64.025031,0.1111111111111111,0,,,,,,,
A Nightmare on Elm Street 5: The Dream Child,1989.0,8000000,22168359,5.5,245,12.654051,0.18604651162790697,0,3.0,5.0,50847.0,89,Fantasy,Horror,
National Lampoon’s Van Wilder,2002.0,5000000,38275483,5.9,858,35.108498,0.23076923076923078,0,,,,,,,
The Wrestler,2008.0,6000000,44703995,7.3,1000,40.196514,0.06756756756756757,0,,,,,,,
Duel in the Sun,1946.0,6000000,20400000,6.2,37,7.60445,0.3333333333333333,0,,,,,,,
Escape from New York,1981.0,6000000,50244700,6.9,703,24.351305,0.14285714285714285,0,0.0,7.1,158106.0,99,Action,Adventure,Sci-Fi
Daddy Day Camp,2007.0,6000000,18197398,4.4,91,12.601677,0.16666666666666666,0,,,,,,,
Mr. Nice Guy,1997.0,12716953,18814720,6.3,128,7.077505,0.2,0,,,,,,,
A Mighty Wind,2003.0,6000000,18750246,6.6,74,4.053017,0.25,0,,,,,,,
Sliding Doors,1998.0,6000000,58000000,6.5,354,15.639016,0.3,0,3.0,6.7,71632.0,99,Comedy,Drama,Fantasy
Tales from the Hood,1995.0,6000000,12000000,5.4,32,3.89204,0.1,0,,,,,,,
The Last King of Scotland,2006.0,6000000,48027970,7.4,558,26.286954,0.25,0,,,,,,,
Halloween 5: The Revenge of Michael Myers,1989.0,5000000,11642254,5.2,183,8.008844,0.21052631578947367,0,,,,,,,
Bernie,2012.0,5000000,9206470,6.5,320,12.68514,0.16666666666666666,0,,,,,,,
Dolphins and Whales: Tribes of the Ocean,2008.0,6000000,7518876,8.0,3,0.041651,1.0,0,,,,,,,
200 Cigarettes,1999.0,6000000,6852450,6.1,44,3.561198,0.5454545454545454,1,3.0,5.9,16375.0,101,Comedy,Drama,Romance
The Words,2012.0,6000000,13231461,6.4,379,14.988746,0.2,0,,,,,,,
City Island,2009.0,6000000,6670712,6.9,113,6.497285,0.36363636363636365,0,,,,,,,
The Guard,2011.0,6000000,19560274,6.8,372,19.411141,0.21428571428571427,0,,,,,,,
College,2008.0,7000000,6230276,4.8,48,7.034618,0.15789473684210525,1,,,,,,,
The Virgin Suicides,1999.0,6000000,10409377,7.1,817,26.218912,0.3,1,,,,,,,
Wish I Was Here,2014.0,5500000,5483299,6.4,300,15.015271,0.2222222222222222,0,3.0,6.6,39105.0,106,Comedy,Drama,
Simply Irresistible,1999.0,6000000,4398989,5.5,52,5.696491,0.3333333333333333,0,,,,,,,
Only the Strong,1993.0,6000000,3283371,6.9,29,5.411243,0.125,0,,,,,,,
Shattered Glass,2003.0,6000000,2944752,6.6,111,6.27257,0.3888888888888889,0,2.0,7.1,37761.0,94,Drama,History,
Novocaine,2001.0,6000000,2025238,6.0,44,4.148253,0.10810810810810811,0,,,,,,,
The Wild Bunch,1969.0,6244087,638641,7.6,259,14.970654,0.09090909090909091,0,,,,,,,
The Wackness,2008.0,6000000,2899975,6.2,94,7.161051,0.4,0,,,,,,,
Beastmaster 2: Through the Portal of Time,1991.0,6000000,869325,4.6,17,1.478505,0.08695652173913043,0,,,,,,,
The 5th Quarter,2011.0,6000000,399611,4.7,12,0.215464,0.38461538461538464,0,,,,,,,
Snow Flower and the Secret Fan,2011.0,134005,1332231,5.3,22,2.260315,0.16666666666666666,0,3.0,6.1,4020.0,120,Drama,History,
"Surfer, Dude",2008.0,6000000,69497,4.7,25,2.404626,0.125,0,,,,,,,
Deadfall,2012.0,12000000,66351,5.6,224,10.19041,0.14705882352941177,0,,,,,,,
Videodrome,1983.0,5952000,2120439,7.1,454,18.119265,0.3,0,2.0,7.2,103390.0,87,Horror,Sci-Fi,Thriller
The Spanish Apartment,2002.0,5300000,3897799,7.0,266,13.034602,0.3,0,,,,,,,
Song One,2014.0,6000000,32251,5.5,87,6.349218,0.6,0,,,,,,,
Winter in Wartime,2008.0,4000000,530048,6.8,66,5.013575,0.06666666666666667,0,,,,,,,
The Train,1964.0,5800000,6800000,7.2,72,4.49029,0.041666666666666664,0,,,,,,,
The Protector,2005.0,6000000,27165581,6.8,167,11.81832,0.1,0,,,,,,,
Bend It Like Beckham,2002.0,3500159,76578641,6.2,578,22.054546,0.6153846153846154,1,3.0,6.7,116726.0,112,Comedy,Drama,Romance
Crossover,2006.0,5800000,7000000,4.2,10,3.201886,0.125,0,,,,,,,
[REC]²,2009.0,5600000,18469680,6.4,489,22.341462,0.3076923076923077,0,,,,,,,
The Sting,1973.0,5500000,159616327,7.9,622,28.500913,0.15,0,,,,,,,
Chariots of Fire,1981.0,5500000,58972904,6.8,207,10.439971,0.11764705882352941,0,1.0,7.1,66054.0,125,Biography,Drama,Sport
High Plains Drifter,1973.0,5500000,15700000,7.4,278,19.127239,0.13333333333333333,0,1.0,7.4,64764.0,105,Drama,Mystery,Western
Galaxina,1980.0,5500000,4865000,3.3,16,2.141143,0.3076923076923077,0,,,,,,,
Mambo Italiano,2003.0,4361898,3031801,5.6,28,2.080741,0.26666666666666666,0,,,,,,,
Wonderland,2003.0,5000000,2466444,6.2,73,7.79068,0.4444444444444444,0,,,,,,,
Do the Right Thing,1989.0,6500000,37295445,7.6,292,15.580335,0.11904761904761904,0,2.0,8.0,112790.0,120,Comedy,Drama,
Rang De Basanti,2006.0,2200000,11502151,7.2,97,5.206967,0.2222222222222222,0,3.0,8.1,122500.0,167,Comedy,Crime,Drama
Miss Julie,2014.0,5500000,5000000,5.9,45,5.033065,0.5,1,,,,,,,
Saw II,2005.0,4000000,152925093,6.3,1251,42.187986,0.26666666666666666,0,3.0,6.6,277168.0,93,Horror,Mystery,
10 Cloverfield Lane,2016.0,15000000,108286421,6.8,2468,53.698683,0.2,0,3.0,7.2,355952.0,103,Drama,Horror,Mystery
Jackass: The Movie,2002.0,5000000,64282312,6.1,345,14.752587,0.0625,0,0.0,6.6,102441.0,85,Action,Comedy,Documentary
Lights Out,2016.0,4900000,44107032,6.3,1129,48.170508,0.6666666666666666,0,3.0,6.3,142746.0,81,Horror,Mystery,
Paranormal Activity 3,2011.0,5000000,205703818,5.9,669,29.15813,0.6363636363636364,0,3.0,5.8,99922.0,83,Horror,Mystery,Thriller
Ouija,2014.0,5000000,103590271,4.9,983,56.30466,0.47368421052631576,0,3.0,4.5,57087.0,89,Horror,Mystery,Thriller
A Nightmare on Elm Street 3: Dream Warriors,1987.0,5000000,44793222,6.5,354,17.304055,0.2857142857142857,0,3.0,6.6,90658.0,96,Fantasy,Horror,
Instructions Not Included,2013.0,5500000,99067206,7.5,205,9.59729,0.10204081632653061,0,3.0,7.5,32742.0,122,Comedy,Drama,
Paranormal Activity 4,2012.0,5000000,142817992,5.2,563,20.326337,0.42857142857142855,0,3.0,4.6,70411.0,88,Horror,Mystery,
The Robe,1953.0,4100000,36000000,6.4,42,4.028875,0.16666666666666666,0,,,,,,,
The Return of the Pink Panther,1975.0,5000000,41833347,6.7,137,6.470766,0.08333333333333333,0,,,,,,,
Freddy's Dead: The Final Nightmare,1991.0,11000000,34872033,5.1,272,16.856231,0.25,1,,,,,,,
Monster,2003.0,8000000,60378584,7.0,485,19.683187,0.5,1,3.0,7.3,162317.0,109,Biography,Crime,Drama
"20,000 Leagues Under the Sea",1954.0,5000000,28200000,6.8,157,9.358197,0.0,0,,,,,,,
Paranormal Activity: The Marked Ones,2014.0,5000000,86362372,5.2,449,19.984477,0.2,0,2.0,5.0,45574.0,84,Horror,Mystery,
